stkcd,名稱,change_type,eff_date,remarks,event_type,ann_date
600078,澄星股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
600073,上海梅林,加入,2014-11-17,首張可買入及賣出股票名單,In,
600068,葛洲壩,加入,2014-11-17,首張可買入及賣出股票名單,In,
600067,冠城大通,加入,2014-11-17,首張可買入及賣出股票名單,In,
600066,宇通客車,加入,2014-11-17,首張可買入及賣出股票名單,In,
600064,南京高科,加入,2014-11-17,首張可買入及賣出股票名單,In,
600062,華潤雙鶴,加入,2014-11-17,首張可買入及賣出股票名單,In,
600060,海信電器,加入,2014-11-17,首張可買入及賣出股票名單,In,
600059,古越龍山,加入,2014-11-17,首張可買入及賣出股票名單,In,
600056,中國醫藥,加入,2014-11-17,首張可買入及賣出股票名單,In,
600547,山東黃金,加入,2014-11-17,首張可買入及賣出股票名單,In,
600267,海正藥業,加入,2014-11-17,首張可買入及賣出股票名單,In,
600269,贛粵高速,加入,2014-11-17,首張可買入及賣出股票名單,In,
600487,亨通光電,加入,2014-11-17,首張可買入及賣出股票名單,In,
600486,揚農化工,加入,2014-11-17,首張可買入及賣出股票名單,In,
600482,風帆股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
600481,雙良節能,加入,2014-11-17,首張可買入及賣出股票名單,In,
600480,凌雲股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
600479,千金藥業,加入,2014-11-17,首張可買入及賣出股票名單,In,
600478,科力遠,加入,2014-11-17,首張可買入及賣出股票名單,In,
600475,華光股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
600470,六國化工,加入,2014-11-17,首張可買入及賣出股票名單,In,
600469,風神股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
600468,百利電氣,加入,2014-11-17,首張可買入及賣出股票名單,In,
600467,好當家,加入,2014-11-17,首張可買入及賣出股票名單,In,
600460,士蘭微,加入,2014-11-17,首張可買入及賣出股票名單,In,
600459,貴研鉑業,加入,2014-11-17,首張可買入及賣出股票名單,In,
600458,時代新材,加入,2014-11-17,首張可買入及賣出股票名單,In,
600449,寧夏建材,加入,2014-11-17,首張可買入及賣出股票名單,In,
600446,金證股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
600439,瑞貝卡,加入,2014-11-17,首張可買入及賣出股票名單,In,
600438,通威股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
600436,片仔癀,加入,2014-11-17,首張可買入及賣出股票名單,In,
600435,北方導航,加入,2014-11-17,首張可買入及賣出股票名單,In,
600433,冠豪高新,加入,2014-11-17,首張可買入及賣出股票名單,In,
600432,吉恩鎳業,加入,2014-11-17,首張可買入及賣出股票名單,In,
600428,中遠航運,加入,2014-11-17,首張可買入及賣出股票名單,In,
600426,華魯恒升,加入,2014-11-17,首張可買入及賣出股票名單,In,
600425,青松建化,加入,2014-11-17,首張可買入及賣出股票名單,In,
600422,昆明製藥,加入,2014-11-17,首張可買入及賣出股票名單,In,
600420,現代製藥,加入,2014-11-17,首張可買入及賣出股票名單,In,
600418,江淮汽車,加入,2014-11-17,首張可買入及賣出股票名單,In,
600488,天藥股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
600415,小商品城,加入,2014-11-17,首張可買入及賣出股票名單,In,
600489,中金黃金,加入,2014-11-17,首張可買入及賣出股票名單,In,
600495,晉西車軸,加入,2014-11-17,首張可買入及賣出股票名單,In,
600545,新疆城建,加入,2014-11-17,首張可買入及賣出股票名單,In,
600536,中國軟件,加入,2014-11-17,首張可買入及賣出股票名單,In,
600535,天士力,加入,2014-11-17,首張可買入及賣出股票名單,In,
600532,宏達礦業,加入,2014-11-17,首張可買入及賣出股票名單,In,
600528,中鐵二局,加入,2014-11-17,首張可買入及賣出股票名單,In,
600527,江南高纖,加入,2014-11-17,首張可買入及賣出股票名單,In,
600526,菲達環保,加入,2014-11-17,首張可買入及賣出股票名單,In,
600525,長園集團,加入,2014-11-17,首張可買入及賣出股票名單,In,
600523,貴航股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
600522,中天科技,加入,2014-11-17,首張可買入及賣出股票名單,In,
600521,華海藥業,加入,2014-11-17,首張可買入及賣出股票名單,In,
600519,貴州茅台,加入,2014-11-17,首張可買入及賣出股票名單,In,
600518,康美藥業,加入,2014-11-17,首張可買入及賣出股票名單,In,
600517,置信電氣,加入,2014-11-17,首張可買入及賣出股票名單,In,
600516,方大炭素,加入,2014-11-17,首張可買入及賣出股票名單,In,
600513,聯環藥業,加入,2014-11-17,首張可買入及賣出股票名單,In,
600511,國藥股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
600510,黑牡丹,加入,2014-11-17,首張可買入及賣出股票名單,In,
600509,天富能源,加入,2014-11-17,首張可買入及賣出股票名單,In,
600508,上海能源,加入,2014-11-17,首張可買入及賣出股票名單,In,
600507,方大特鋼,加入,2014-11-17,首張可買入及賣出股票名單,In,
600503,華麗家族,加入,2014-11-17,首張可買入及賣出股票名單,In,
600502,安徽水利,加入,2014-11-17,首張可買入及賣出股票名單,In,
600501,航天晨光,加入,2014-11-17,首張可買入及賣出股票名單,In,
600500,中化國際,加入,2014-11-17,首張可買入及賣出股票名單,In,
600499,科達潔能,加入,2014-11-17,首張可買入及賣出股票名單,In,
600498,烽火通信,加入,2014-11-17,首張可買入及賣出股票名單,In,
600497,馳宏鋅鍺,加入,2014-11-17,首張可買入及賣出股票名單,In,
600496,精工鋼構,加入,2014-11-17,首張可買入及賣出股票名單,In,
600491,龍元建設,加入,2014-11-17,首張可買入及賣出股票名單,In,
600268,國電南自,加入,2014-11-17,首張可買入及賣出股票名單,In,
600410,華勝天成,加入,2014-11-17,首張可買入及賣出股票名單,In,
600406,國電南瑞,加入,2014-11-17,首張可買入及賣出股票名單,In,
600333,長春燃氣,加入,2014-11-17,首張可買入及賣出股票名單,In,
600332,白雲山,加入,2014-11-17,首張可買入及賣出股票名單,In,
600329,中新藥業,加入,2014-11-17,首張可買入及賣出股票名單,In,
600327,大東方,加入,2014-11-17,首張可買入及賣出股票名單,In,
600325,華發股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
600323,瀚藍環境,加入,2014-11-17,首張可買入及賣出股票名單,In,
600321,國棟建設,加入,2014-11-17,首張可買入及賣出股票名單,In,
600318,巢東股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
600317,營口港,加入,2014-11-17,首張可買入及賣出股票名單,In,
600316,洪都航空,加入,2014-11-17,首張可買入及賣出股票名單,In,
600315,上海家化,加入,2014-11-17,首張可買入及賣出股票名單,In,
600312,平高電氣,加入,2014-11-17,首張可買入及賣出股票名單,In,
600310,桂東電力,加入,2014-11-17,首張可買入及賣出股票名單,In,
600309,萬華化學,加入,2014-11-17,首張可買入及賣出股票名單,In,
600307,酒鋼宏興,加入,2014-11-17,首張可買入及賣出股票名單,In,
600300,維維股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
600298,安琪酵母,加入,2014-11-17,首張可買入及賣出股票名單,In,
600295,鄂爾多斯,加入,2014-11-17,首張可買入及賣出股票名單,In,
600292,中電遠達,加入,2014-11-17,首張可買入及賣出股票名單,In,
600289,億陽信通,加入,2014-11-17,首張可買入及賣出股票名單,In,
600287,江蘇舜天,加入,2014-11-17,首張可買入及賣出股票名單,In,
600285,羚銳製藥,加入,2014-11-17,首張可買入及賣出股票名單,In,
600284,浦東建設,加入,2014-11-17,首張可買入及賣出股票名單,In,
600280,中央商場,加入,2014-11-17,首張可買入及賣出股票名單,In,
600278,東方創業,加入,2014-11-17,首張可買入及賣出股票名單,In,
600277,億利能源,加入,2014-11-17,首張可買入及賣出股票名單,In,
600276,恒瑞醫藥,加入,2014-11-17,首張可買入及賣出股票名單,In,
600271,航天信息,加入,2014-11-17,首張可買入及賣出股票名單,In,
600270,外運發展,加入,2014-11-17,首張可買入及賣出股票名單,In,
600335,國機汽車,加入,2014-11-17,首張可買入及賣出股票名單,In,
600409,三友化工,加入,2014-11-17,首張可買入及賣出股票名單,In,
600337,美克家居,加入,2014-11-17,首張可買入及賣出股票名單,In,
600343,航天動力,加入,2014-11-17,首張可買入及賣出股票名單,In,
600405,動力源,加入,2014-11-17,首張可買入及賣出股票名單,In,
600403,大有能源,加入,2014-11-17,首張可買入及賣出股票名單,In,
600398,海瀾之家,加入,2014-11-17,首張可買入及賣出股票名單,In,
600396,金山股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
600395,盤江股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
600391,成發科技,加入,2014-11-17,首張可買入及賣出股票名單,In,
600389,江山股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
600388,龍淨環保,加入,2014-11-17,首張可買入及賣出股票名單,In,
600387,海越股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
600386,北巴傳媒,加入,2014-11-17,首張可買入及賣出股票名單,In,
600383,金地集團,加入,2014-11-17,首張可買入及賣出股票名單,In,
600382,廣東明珠,加入,2014-11-17,首張可買入及賣出股票名單,In,
600380,健康元,加入,2014-11-17,首張可買入及賣出股票名單,In,
600378,天科股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
600377,寧滬高速,加入,2014-11-17,首張可買入及賣出股票名單,In,
600376,首開股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
600375,華菱星馬,加入,2014-11-17,首張可買入及賣出股票名單,In,
600373,中文傳媒,加入,2014-11-17,首張可買入及賣出股票名單,In,
600372,中航電子,加入,2014-11-17,首張可買入及賣出股票名單,In,
600369,西南證券,加入,2014-11-17,首張可買入及賣出股票名單,In,
600368,五洲交通,加入,2014-11-17,首張可買入及賣出股票名單,In,
600366,寧波韻升,加入,2014-11-17,首張可買入及賣出股票名單,In,
600363,聯創光電,加入,2014-11-17,首張可買入及賣出股票名單,In,
600362,江西銅業,加入,2014-11-17,首張可買入及賣出股票名單,In,
600353,旭光股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
600352,浙江龍盛,加入,2014-11-17,首張可買入及賣出股票名單,In,
600351,亞寶藥業,加入,2014-11-17,首張可買入及賣出股票名單,In,
600350,山東高速,加入,2014-11-17,首張可買入及賣出股票名單,In,
600348,陽泉煤業,加入,2014-11-17,首張可買入及賣出股票名單,In,
600340,華夏幸福,加入,2014-11-17,首張可買入及賣出股票名單,In,
601789,寧波建工,加入,2014-11-17,首張可買入及賣出股票名單,In,
600397,安源煤業,加入,2014-11-17,首張可買入及賣出股票名單,In,
601800,中國交建,加入,2014-11-17,首張可買入及賣出股票名單,In,
601989,中國重工,加入,2014-11-17,首張可買入及賣出股票名單,In,
601991,大唐發電,加入,2014-11-17,首張可買入及賣出股票名單,In,
601992,金隅股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
601996,豐林集團,加入,2014-11-17,首張可買入及賣出股票名單,In,
601998,中信銀行,加入,2014-11-17,首張可買入及賣出股票名單,In,
603000,人民網,加入,2014-11-17,首張可買入及賣出股票名單,In,
603001,奧康國際,加入,2014-11-17,首張可買入及賣出股票名單,In,
603077,和邦股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
603128,華貿物流,加入,2014-11-17,首張可買入及賣出股票名單,In,
603167,渤海輪渡,加入,2014-11-17,首張可買入及賣出股票名單,In,
603366,日出東方,加入,2014-11-17,首張可買入及賣出股票名單,In,
603399,新華龍,加入,2014-11-17,首張可買入及賣出股票名單,In,
603555,貴人鳥,加入,2014-11-17,首張可買入及賣出股票名單,In,
603699,紐威股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
603766,隆鑫通用,加入,2014-11-17,首張可買入及賣出股票名單,In,
603993,洛陽鉬業,加入,2014-11-17,首張可買入及賣出股票名單,In,
601799,星宇股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
601988,中國銀行,加入,2014-11-17,首張可買入及賣出股票名單,In,
601965,中國汽研,加入,2014-11-17,首張可買入及賣出股票名單,In,
603308,應流股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
601939,建設銀行,加入,2014-11-17,首張可買入及賣出股票名單,In,
601801,皖新傳媒,加入,2014-11-17,首張可買入及賣出股票名單,In,
601958,金鉬股份,加入,2014-11-17,首張可買入及賣出股票名單,In,
601808,中海油服,加入,2014-11-17,首張可買入及賣出股票名單,In,
601818,光大銀行,加入,2014-11-17,首張可買入及賣出股票名單,In,
601866,中海集運,加入,2014-11-17,首張可買入及賣出股票名單,In,
601877,正泰電器,加入,2014-11-17,首張可買入及賣出股票名單,In,
601886,江河創建,加入,2014-11-17,首張可買入及賣出股票名單,In,
601888,中國國旅,加入,2014-11-17,首張可買入及賣出股票名單,In,
601857,中國石油,加入,2014-11-17,首張可買入及賣出股票名單,In,
601899,紫金礦業,加入,2014-11-17,首張可買入及賣出股票名單,In,
601901,方正證券,加入,2014-11-17,首張可買入及賣出股票名單,In,
601908,京運通,加入,2014-11-17,首張可買入及賣出股票名單,In,
601918,國投新集,加入,2014-11-17,首張可買入及賣出股票名單,In,
601919,中國遠洋,加入,2014-11-17,首張可買入及賣出股票名單,In,
601928,鳳凰傳媒,加入,2014-11-17,首張可買入及賣出股票名單,In,
601933,永輝超市,加入,2014-11-17,首張可買入及賣出股票名單,In,
601898,中煤能源,加入,2014-11-17,首張可買入及賣出股票名單,In,
601929,吉視傳媒,加入,2014-11-17,首張可買入及賣出股票名單,In,
600736,蘇州高新,加入,2014-12-15,有關更改乃根據上証180及上証380指數在2014年12月1日公告的成份股變動。詳情請參閱http://www.sse.com.cn/market/sseindex/diclosure/c/c_20150911_3985128.shtml。,In,
