stkcd,名稱,change_type,eff_date,remarks,event_type,ann_date,event_class_v1,trigger_class_v1,trigger_reference_date,ann_date_batch,batch_search_status,strict_baseline_candidate,broad_candidate,exclude_reason_v1,manual_check_flag,core_state_before,core_state_after,event_class_v2,state_validation_v2,is_core_state_transition,state_check_pass,baseline_candidate_v2
688386,泛亞微透,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688428,諾誠健華,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688510,航亞科技,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688539,高華科技,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688577,浙海德曼,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688585,上緯新材,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688611,杭州柯林,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688648,中郵科技,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688678,福立旺,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688687,凱因科技,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688750,金天鈦業,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688799,華納藥廠,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688376,美埃科技,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688028,沃爾德,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603395,紅四方,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603211,晉拓股份,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603226,菲林格爾,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603333,尚緯股份,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603380,易德龍,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603535,嘉誠國際,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603630,拉芳家化,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603683,晶華新材,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603697,有友食品,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603716,塞力醫療,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603767,中馬傳動,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
605188,國光連鎖,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
605228,神通科技,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
605255,天普股份,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603758,秦安股份,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
605288,凱迪股份,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
605298,必得科技,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
605378,野馬電池,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
605389,長齡液壓,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
605398,新炬網絡,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
605580,恒盛能源,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
600505,西昌電力,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
600644,樂山電力,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603011,合鍛智能,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603062,麥加芯彩,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603088,寧波精達,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603207,小方製藥,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603344,星德勝,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603373,安邦護衛,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
605289,羅曼股份,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603061,金海通,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
300440,運達科技,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603040,新座標,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
301323,新萊福,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
301326,捷邦科技,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
